size,price
88.0,53000.0
73.0,65000.0
80.0,56000.0
64.0,42000.0
103.0,100000.0
55.0,53000.0
80.0,41000.0
48.0,32000.0
75.0,56500.0
98.0,54000.0
36.0,27000.0
70.0,93000.0
77.0,85000.0
42.0,19000.0
65.0,67000.0
87.0,66000.0
60.0,78000.0
100.0,70500.0
67.0,45000.0
100.0,58000.0
80.0,75000.0
23.7,18500.0
57.0,55000.0
98.0,106000.0
72.0,73500.0
51.0,50000.0
42.0,27000.0
55.0,26500.0
99.3,77500.0
42.0,37000.0
58.0,33500.0
65.0,72000.0
50.0,32000.0
50.0,44500.0
54.0,31000.0
40.2,28000.0
54.0,31000.0
45.0,27000.0
50.0,31000.0
60.0,40000.0
71.0,50000.0
68.0,90000.0
30.0,22500.0
47.0,36000.0
74.0,58000.0
90.0,75000.0
96.0,75000.0
69.7,75900.0
61.0,67000.0
70.0,61000.0
75.0,68000.0
80.0,47000.0
54.0,65000.0
44.0,36000.0
45.0,58000.0
112.0,165000.0
50.0,33000.0
53.0,46000.0
30.0,27000.0
60.0,40500.0
55.0,30000.0
53.0,43000.0
51.0,55000.0
42.0,28000.0
45.0,35500.0
35.0,35000.0
42.0,22500.0
64.0,37200.0
105.0,60000.0
43.0,23500.0
46.0,25000.0
130.0,130000.0
60.0,68000.0
43.0,24000.0
28.0,21500.0
30.0,26200.0
103.0,74000.0
80.0,52500.0
48.0,39000.0
60.0,31500.0
32.0,40000.0
120.0,165000.0
28.0,34000.0
80.0,61500.0
58.0,23000.0
60.0,32000.0
60.0,33500.0
54.0,36500.0
50.0,33500.0
50.0,33500.0
70.0,35200.0
42.0,28000.0
42.0,27500.0
36.0,25500.0
70.0,57500.0
58.0,43000.0
60.0,39000.0
52.0,37000.0
50.0,35000.0
74.0,73000.0
30.0,28200.0
90.0,52500.0
75.0,65000.0
56.0,45000.0
90.54,70000.0
39.0,27500.0
90.0,64000.0
54.0,34500.0
120.0,84000.0
57.0,45000.0
59.0,43000.0
70.0,65000.0
90.0,85000.0
20.0,14000.0
35.0,28000.0
39.0,27500.0
52.0,30000.0
65.0,35000.0
20.0,13500.0
72.0,52500.0
94.0,75000.0
100.0,85000.0
35.0,28000.0
50.0,31000.0
75.0,45700.0
65.0,41000.0
75.0,59000.0
75.0,41000.0
120.0,116000.0
75.0,46000.0
70.0,46000.0
72.0,58000.0
35.0,20000.0
75.0,46500.0
200.0,138000.0
60.0,47000.0
60.0,48000.0
58.0,38000.0
35.0,34555.0
95.0,48000.0
85.0,47500.0
110.0,55000.0
33.0,26000.0
35.0,32000.0
110.0,115000.0
75.0,45000.0
77.0,65000.0
100.0,85000.0
120.0,110000.0
60.0,41700.0
55.0,42500.0
120.0,72000.0
120.0,72222.0
40.0,47000.0
60.0,43000.0
87.0,87000.0
36.0,47000.0
45.0,47000.0
72.0,37000.0
60.0,65000.0
55.0,57500.0
63.0,59000.0
44.0,36000.0
65.0,49500.0
52.0,31500.0
42.0,34500.0
78.0,65000.0
58.0,40000.0
90.0,58000.0
65.0,55500.0
35.0,35000.0
140.0,105000.0
90.0,57000.0
50.0,41000.0
80.0,56000.0
68.0,45000.0
65.0,51000.0
37.0,19000.0
115.0,110000.0
118.0,115000.0
56.0,42000.0
53.0,74200.0
52.0,46000.0
107.0,80000.0
30.0,33000.0
58.0,56000.0
99.0,53700.0
30.0,29500.0
68.0,56000.0
51.0,32500.0
60.0,62000.0
22.0,21000.0
55.0,33500.0
196.0,170000.0
107.0,80000.0
43.0,54000.0
42.0,26000.0
47.0,28000.0
54.0,2864.0
42.0,25000.0
60.0,38500.0
78.0,55000.0
43.0,39000.0
64.0,42000.0
33.0,33000.0
78.0,60000.0
34.0,35500.0
78.0,53500.0
61.0,35000.0
78.0,50000.0
30.0,25000.0
45.0,24000.0
100.0,63000.0
72.0,53000.0
42.0,27000.0
72.0,65000.0
33.0,23700.0
33.0,23000.0
65.0,40000.0
33.0,33000.0
26.0,33000.0
83.0,77000.0
69.0,45000.0
31.0,24000.0
64.0,42000.0
70.0,52500.0
85.0,65000.0
120.0,160000.0
50.0,31500.0
110.0,59900.0
72.0,36500.0
49.0,31500.0
90.0,80000.0
57.0,40000.0
70.0,42967.0
42.0,27000.0
75.0,65000.0
70.0,68000.0
80.0,40500.0
90.0,55000.0
56.0,32000.0
42.0,33000.0
93.0,60000.0
72.0,40000.0
116.0,90000.0
39.0,27500.0
109.0,80000.0
60.0,46000.0
75.0,76000.0
40.0,19800.0
64.0,42000.0
47.0,58000.0
60.0,75000.0
45.0,52000.0
53.0,52000.0
54.0,38000.0
32.0,24000.0
55.0,31000.0
103.0,50000.0
62.0,33000.0
41.5,17871.0
42.0,25000.0
65.0,57000.0
100.0,50000.0
52.0,59000.0
28.0,23000.0
35.0,20500.0
45.09,30500.0
70.0,42000.0
65.0,50000.0
65.0,50000.0
37.0,29000.0
37.0,27500.0
60.0,52000.0
36.0,25700.0
55.0,24000.0
60.7,57000.0
100.0,50000.0
37.0,28500.0
18.0,13500.0
30.0,26500.0
38.17,35000.0
37.29,20000.0
71.0,62000.0
36.0,25500.0
42.0,28500.0
40.0,25500.0
58.0,36500.0
62.0,36500.0
50.0,34500.0
48.0,35500.0
48.0,35000.0
76.0,65000.0
80.0,56000.0
170.0,130000.0
217.0,217000.0
135.0,95000.0
18.0,12500.0
95.0,70000.0
71.0,42000.0
40.0,28000.0
130.0,110000.0
110.0,68000.0
80.0,52500.0
93.0,77000.0
50.0,33000.0
85.0,85000.0
75.0,51000.0
82.0,36000.0
105.0,150000.0
85.0,53000.0
64.0,42000.0
70.0,43500.0
79.0,67000.0
48.0,31000.0
63.0,56000.0
68.0,55000.0
42.0,62000.0
55.0,42000.0
50.0,38000.0
121.0,115000.0
235.0,140000.0
56.0,30000.0
39.0,27500.0
60.0,105000.0
58.0,57000.0
55.0,51998.0
65.0,51998.0
52.0,48000.0
63.0,42000.0
60.0,43000.0
57.0,35000.0
73.0,46000.0
102.0,96000.0
110.0,148000.0
112.0,165000.0
43.0,23900.0
63.0,45000.0
65.0,36000.0
77.0,56980.0
100.0,169000.0
64.0,40000.0
63.0,42000.0
56.0,48000.0
65.0,47500.0
100.0,119000.0
92.0,56000.0
85.0,75000.0
50.0,29500.0
70.0,69000.0
130.0,110000.0
60.0,38000.0
60.0,39000.0
60.0,39500.0
38.0,26000.0
68.0,55000.0
72.0,38000.0
60.7,57000.0
116.0,90000.0
109.0,80000.0
67.0,48000.0
93.0,80000.0
70.0,58500.0
40.0,36000.0
69.0,62000.0
72.0,55200.0
117.0,125000.0
72.0,51500.0
95.0,48000.0
52.0,45000.0
58.0,47000.0
68.0,48900.0
60.0,43000.0
50.0,42000.0
43.0,35000.0
100.0,79000.0
114.0,82000.0
45.0,27500.0
100.0,135000.0
55.0,41000.0
30.0,26000.0
78.0,55000.0
34.0,29000.0
30.0,23800.0
50.0,31500.0
30.0,26500.0
34.0,29000.0
52.0,36500.0
78.0,56000.0
80.0,51000.0
48.0,37000.0
50.0,33000.0
80.0,48000.0
51.0,42000.0
50.0,35500.0
63.0,39900.0
48.0,36000.0
46.0,36000.0
48.0,31000.0
64.0,35000.0
66.0,43000.0
46.0,29000.0
38.0,26700.0
80.0,125000.0
80.0,40000.0
45.0,34500.0
75.0,60700.0
70.0,49500.0
77.0,53500.0
59.0,41500.0
65.0,42000.0
70.0,43000.0
87.0,71000.0
107.0,75000.0
130.0,130000.0
59.0,41000.0
65.0,62000.0
75.0,48000.0
65.0,46900.0
65.0,61000.0
110.0,83500.0
68.0,38000.0
65.0,51000.0
48.0,41000.0
47.0,43000.0
48.0,34000.0
45.0,37000.0
42.0,30300.0
42.0,33500.0
38.0,32500.0
74.0,53000.0
92.0,50500.0
90.0,50000.0
90.0,60000.0
97.0,81500.0
63.0,60000.0
80.0,68000.0
75.0,55000.0
61.0,64000.0
68.0,53000.0
70.0,68000.0
92.0,79000.0
70.0,44000.0
75.0,48000.0
60.0,52500.0
75.0,76000.0
70.0,51000.0
55.0,58000.0
100.0,100000.0
55.0,58000.0
28.0,29000.0
48.0,32000.0
50.0,36000.0
121.0,99000.0
68.0,35900.0
46.0,47500.0
47.0,31500.0
62.0,33200.0
58.0,34000.0
42.0,24000.0
65.0,48000.0
92.0,88000.0
76.0,63000.0
70.0,72000.0
44.0,35500.0
120.0,135000.0
80.0,56000.0
39.0,26700.0
80.0,115000.0
92.0,95000.0
83.0,90000.0
64.0,42000.0
60.0,37000.0
50.0,30500.0
60.0,39500.0
60.0,36000.0
50.0,35500.0
42.0,25500.0
35.0,29000.0
36.0,23000.0
42.0,28500.0
60.0,35000.0
65.0,33000.0
100.0,56000.0
76.0,110000.0
67.0,46000.0
70.0,42000.0
135.0,167000.0
84.0,62000.0
79.0,50000.0
40.0,33000.0
80.0,125000.0
60.0,39000.0
80.0,40000.0
50.0,36000.0
50.0,38000.0
68.0,43500.0
70.0,48000.0
32.0,24700.0
75.0,60700.0
72.0,47500.0
78.0,68000.0
42.0,38500.0
70.0,44000.0
70.0,40000.0
110.0,78000.0
146.0,67000.0
49.0,58500.0
111.0,67000.0
84.0,57000.0
84.0,53500.0
58.0,42000.0
68.0,45000.0
42.0,25990.0
68.0,50000.0
60.0,55000.0
37.0,26000.0
65.0,44000.0
60.0,44800.0
47.0,35500.0
45.0,41000.0
130.0,77000.0
45.0,30500.0
100.0,88000.0
80.0,72000.0
45.0,25000.0
98.0,97000.0
128.0,140000.0
70.0,45000.0
78.0,48000.0
70.0,50000.0
42.0,32500.0
42.0,28000.0
62.0,36000.0
58.0,42000.0
60.0,50000.0
75.0,75000.0
42.0,28000.0
39.0,27200.0
50.0,43000.0
73.0,57000.0
52.0,28000.0
60.0,36000.0
84.0,48000.0
100.0,70000.0
64.0,42000.0
147.0,132000.0
95.0,60000.0
40.0,30000.0
68.0,55000.0
70.0,72000.0
42.0,29800.0
42.0,28500.0
70.0,68000.0
47.0,33000.0
48.0,40500.0
45.0,38500.0
43.0,35000.0
47.0,38000.0
65.0,45500.0
75.0,39500.0
35.0,36500.0
47.0,29500.0
75.0,41500.0
98.0,80000.0
64.0,43500.0
70.0,45000.0
45.0,38000.0
98.0,45000.0
28.52,30000.0
42.0,29200.0
200.0,125000.0
75.0,41500.0
120.0,84000.0
29.0,15682.0
21.0,11500.0
75.0,43000.0
94.0,67000.0
51.0,37002.0
90.0,61000.0
100.0,75000.0
90.0,69999.0
100.0,127000.0
50.0,42000.0
70.0,41500.0
50.0,32000.0
38.0,26500.0
60.0,45000.0
60.0,47000.0
76.0,71000.0
75.0,60000.0
145.0,142000.0
56.0,41000.0
42.0,36500.0
39.0,24500.0
50.0,45000.0
120.0,75000.0
50.0,32000.0
63.0,66000.0
80.0,48000.0
42.0,25000.0
95.0,78000.0
48.0,69000.0
83.0,63000.0
100.0,71000.0
75.0,66000.0
105.0,60000.0
52.0,35000.0
1.0,35000.0
90.0,55000.0
100.0,52000.0
100.0,68000.0
41.0,32000.0
104.0,94000.0
103.0,48000.0
31.0,40000.0
92.0,62000.0
52.0,53000.0
78.0,61000.0
135.0,85000.0
53.0,70000.0
75.0,85000.0
38.0,27000.0
83.0,80000.0
100.0,110000.0
67.0,34500.0
68.0,46500.0
70.0,40500.0
56.0,36500.0
50.0,33000.0
50.0,35000.0
54.0,36500.0
60.0,39000.0
50.0,36500.0
36.0,25000.0
45.0,28500.0
42.0,27500.0
36.0,24500.0
120.0,66000.0
118.0,90000.0
96.0,48000.0
175.0,145000.0
73.0,42000.0
35.0,28000.0
92.0,89000.0
80.0,56000.0
77.0,59000.0
60.0,41500.0
56.0,31080.0
109.0,80000.0
110.0,70000.0
38.0,26700.0
116.0,90000.0
90.0,57000.0
112.0,48000.0
80.0,80000.0
48.0,37000.0
45.0,35200.0
46.0,33500.0
83.18,55000.0
56.0,30000.0
56.8,32000.0
60.0,46000.0
64.0,43500.0
73.0,57000.0
100.0,88000.0
52.0,28000.0
40.0,30000.0
47.0,33000.0
47.0,29500.0
45.0,38500.0
136.0,85000.0
128.0,140000.0
98.0,97000.0
78.0,48000.0
90.0,68000.0
70.0,50000.0
42.0,28000.0
40.0,42000.0
72.0,47500.0
78.0,68000.0
72.0,51500.0
111.0,67000.0
84.0,55000.0
42.0,25500.0
47.0,41500.0
65.0,42000.0
47.0,35500.0
68.0,50000.0
45.0,41000.0
68.0,45000.0
49.0,58500.0
72.0,36500.0
80.0,72000.0
110.0,78000.0
72.0,55200.0
50.0,43000.0
58.0,41000.0
105.0,130000.0
72.0,48000.0
56.0,34500.0
100.0,70000.0
78.0,50000.0
68.0,34500.0
70.0,46000.0
43.0,26500.0
36.0,24700.0
50.0,35000.0
50.0,34500.0
50.0,36000.0
60.0,37500.0
60.0,39500.0
50.0,33500.0
56.0,32000.0
42.0,41498.0
55.0,35000.0
30.0,26500.0
78.0,55000.0
37.0,28000.0
70.0,51000.0
35.0,37000.0
60.0,39000.0
35.0,28000.0
45.0,31000.0
95.0,72000.0
40.0,31000.0
80.0,40000.0
96.0,68000.0
30.0,32000.0
37.0,28000.0
70.0,51000.0
35.0,37000.0
60.0,39000.0
35.0,28000.0
45.0,31000.0
95.0,72000.0
40.0,31000.0
80.0,40000.0
96.0,68000.0
30.0,32000.0
90.0,105000.0
95.0,50000.0
88.0,45500.0
80.0,56000.0
43.0,37500.0
58.0,47700.0
73.0,68000.0
56.0,47000.0
80.0,27500.0
185.0,168000.0
70.0,60000.0
39.0,26700.0
100.0,80000.0
70.0,61900.0
80.0,56000.0
140.0,126000.0
43.0,62000.0
33.0,23000.0
106.0,74000.0
84.0,85000.0
57.0,54000.0
62.0,55000.0
70.0,62000.0
65.0,34200.0
120.0,95000.0
120.0,135000.0
58.0,48000.0
82.0,59000.0
43.0,29500.0
75.0,65000.0
59.0,36000.0
35.0,28000.0
77.6,65000.0
90.0,90000.0
109.0,80000.0
80.0,45000.0
80.0,75000.0
50.0,38500.0
100.0,82000.0
68.0,36200.0
78.0,50000.0
105.0,60000.0
59.31,40000.0
50.0,43000.0
100.0,125000.0
110.0,60000.0
50.0,42500.0
90.0,90000.0
39.0,24000.0
57.0,28500.0
140.0,98000.0
56.14,40000.0
83.0,77000.0
86.0,90000.0
84.0,80000.0
27.0,22500.0
63.0,42000.0
75.0,80000.0
45.0,36000.0
40.0,35000.0
73.0,82000.0
75.0,110000.0
80.0,120000.0
50.0,39000.0
95.0,67000.0
100.0,110000.0
75.0,73000.0
65.0,78000.0
55.0,43000.0
72.0,45000.0
58.8,28000.0
63.0,89000.0
65.0,56500.0
93.0,65000.0
120.0,135000.0
38.0,26700.0
42.0,42900.0
62.0,40000.0
49.0,30000.0
56.2,29500.0
46.0,26500.0
157.0,201493.0
55.0,54000.0
34.0,18000.0
62.0,62000.0
70.0,45000.0
26.0,30000.0
115.0,115000.0
75.0,71000.0
78.0,60000.0
81.0,55000.0
92.0,60000.0
75.0,39500.0
53.0,51000.0
97.0,60000.0
80.0,41000.0
48.0,34500.0
65.0,32500.0
58.0,39500.0
68.0,34500.0
65.0,54000.0
70.0,46000.0
26.0,28000.0
65.0,41000.0
56.0,33000.0
56.0,39500.0
50.0,35500.0
68.0,38000.0
30.0,26000.0
36.0,29500.0
42.0,25500.0
46.0,29500.0
70.0,42000.0
75.8,58000.0
34.0,27000.0
30.0,25200.0
38.0,26700.0
50.0,38000.0
32.0,26000.0
62.0,55000.0
70.0,48000.0
72.0,47500.0
55.0,35000.0
30.0,26000.0
60.0,33500.0
32.0,25000.0
30.0,22000.0
30.0,22500.0
45.0,35000.0
40.0,28000.0
43.0,30500.0
75.0,73000.0
50.0,60000.0
51.0,27000.0
68.0,40000.0
90.0,77000.0
100.0,43000.0
27.0,28500.0
98.0,41000.0
39.0,26000.0
48.0,27000.0
42.0,41200.0
48.0,40000.0
48.0,34000.0
36.0,21000.0
50.0,29000.0
35.0,26500.0
120.0,85000.0
38.0,26700.0
43.0,62000.0
225.0,215000.0
70.0,59000.0
61.0,42000.0
51.0,33000.0
75.0,51000.0
140.0,110000.0
60.0,60000.0
84.0,73000.0
46.0,27000.0
77.0,80000.0
120.0,108000.0
78.0,52991.0
60.0,35000.0
78.0,63000.0
120.0,135000.0
53.0,43500.0
75.0,63000.0
33.0,24000.0
107.0,87000.0
100.0,95000.0
95.0,140000.0
90.0,73000.0
110.0,50000.0
16.7,27000.0
72.0,52000.0
75.0,57500.0
105.0,150000.0
70.0,65000.0
58.0,28000.0
70.0,57000.0
47.0,30000.0
74.0,63000.0
70.0,37500.0
51.0,34800.0
68.0,45000.0
50.0,36500.0
117.0,84000.0
80.0,53000.0
65.0,57000.0
120.0,108000.0
89.0,51000.0
66.4,55000.0
183.0,90000.0
44.0,27000.0
55.0,41000.0
30.0,27000.0
110.0,55000.0
100.0,73000.0
55.0,33000.0
70.0,57000.0
58.0,34500.0
65.0,63000.0
68.0,37500.0
70.0,82000.0
84.0,33600.0
113.0,56900.0
87.0,34800.0
137.0,89050.0
79.0,55000.0
90.0,90000.0
75.0,63000.0
215.0,161000.0
60.0,32000.0
72.0,41000.0
35.0,24500.0
66.0,41500.0
67.0,57000.0
110.0,68000.0
75.0,41500.0
100.0,87000.0
75.0,39500.0
80.0,47500.0
94.0,67000.0
74.0,41500.0
85.0,110000.0
65.0,42000.0
75.0,41500.0
35.0,27000.0
75.0,39500.0
75.41,35000.0
40.0,30500.0
72.0,55000.0
88.0,47500.0
28.0,25500.0
28.0,29500.0
55.0,41000.0
80.0,44000.0
160.0,130000.0
49.0,25000.0
62.0,53000.0
20.0,12800.0
60.0,70000.0
130.0,110000.0
80.0,70000.0
78.0,56000.0
109.0,80000.0
78.0,40500.0
48.0,39000.0
30.5,21500.0
72.0,97500.0
85.0,52000.0
56.89,48000.0
35.0,28800.0
45.0,24200.0
128.0,89000.0
32.0,28500.0
50.0,31000.0
93.0,77000.0
79.0,67000.0
78.0,48000.0
100.0,75000.0
125.0,118000.0
138.0,84000.0
65.0,59500.0
88.0,100000.0
80.0,90000.0
182.0,160000.0
78.0,52500.0
86.0,48000.0
53.0,31500.0
72.0,52000.0
50.0,34000.0
84.0,79000.0
40.0,33800.0
45.0,50000.0
84.0,70000.0
70.0,46000.0
67.0,52000.0
38.0,23000.0
31.0,23000.0
41.0,22600.0
94.0,47000.0
57.0,36000.0
76.12,50000.0
78.0,47000.0
80.0,53000.0
85.0,85000.0
23.7,18000.0
96.0,53000.0
40.0,20000.0
94.0,69999.0
61.0,33500.0
55.0,33500.0
69.0,33000.0
64.0,53500.0
72.0,42000.0
63.0,32000.0
140.0,70000.0
190.0,72000.0
45.0,41000.0
63.0,32000.0
55.0,32000.0
78.0,55000.0
105.0,170000.0
100.0,87000.0
70.0,46000.0
105.0,63000.0
60.0,31500.0
110.0,120000.0
60.0,45000.0
60.0,47000.0
103.0,145000.0
80.0,82000.0
62.0,57000.0
30.0,27500.0
30.0,27500.0
100.0,65000.0
107.0,105000.0
103.0,90000.0
65.0,54000.0
75.0,53000.0
72.0,60000.0
90.0,105000.0
100.0,110000.0
58.0,32000.0
70.0,41500.0
95.0,118000.0
27.0,18600.0
47.0,43000.0
78.0,66000.0
60.0,39500.0
60.0,35000.0
58.0,35500.0
50.0,34500.0
60.0,38000.0
36.0,27500.0
45.0,29500.0
36.0,25500.0
36.0,25500.0
30.0,23500.0
62.0,53000.0
74.0,34000.0
65.0,48500.0
65.0,47000.0
50.0,38700.0
44.0,27000.0
41.0,23000.0
116.0,88000.0
41.0,36500.0
43.0,62000.0
47.0,26000.0
80.0,66500.0
57.0,35000.0
50.0,34500.0
89.8,31500.0
58.6,20500.0
65.0,36500.0
70.0,60000.0
33.0,25000.0
92.0,61000.0
95.0,61000.0
65.0,56500.0
54.0,28423.0
53.0,37000.0
112.0,60000.0
57.0,46000.0
103.0,70000.0
80.0,100000.0
84.0,70000.0
100.0,60000.0
55.0,57000.0
55.0,65000.0
74.0,61000.0
78.0,72000.0
43.0,36500.0
28.0,29000.0
70.0,46000.0
37.0,24500.0
42.0,26500.0
84.0,95000.0
37.0,28000.0
72.0,46000.0
33.0,19000.0
42.0,33500.0
100.0,48000.0
35.0,24500.0
46.0,28000.0
60.0,30500.0
62.0,35000.0
60.0,45000.0
52.0,41000.0
70.0,75000.0
60.0,60000.0
52.0,65000.0
42.0,26500.0
42.0,52000.0
15.0,12000.0
103.0,90000.0
42.0,31500.0
58.0,32000.0
55.0,36000.0
107.0,105000.0
95.0,59900.0
35.0,27000.0
28.0,24000.0
55.0,34500.0
18.0,10500.0
55.0,32500.0
55.0,36000.0
75.0,77000.0
41.0,26000.0
72.0,45500.0
110.0,110000.0
115.0,83000.0
110.0,85000.0
86.0,80000.0
44.0,34000.0
40.0,26000.0
94.0,37000.0
40.0,26000.0
94.0,37000.0
40.0,22500.0
82.0,43160.0
50.0,24000.0
56.0,38000.0
80.0,58000.0
58.0,31500.0
82.0,85000.0
75.0,47000.0
104.0,94000.0
50.0,29500.0
65.0,30000.0
105.0,160000.0
70.0,42000.0
60.0,35000.0
50.0,33500.0
50.0,34500.0
65.0,38500.0
50.0,37000.0
40.0,25500.0
32.0,27000.0
65.0,38800.0
180.0,110000.0
90.0,55000.0
69.0,52000.0
72.0,39000.0
81.0,41500.0
30.0,29300.0
30.0,25900.0
59.0,32000.0
65.0,43500.0
72.0,57000.0
55.0,55000.0
75.0,80000.0
65.0,40000.0
100.0,130000.0
45.0,40000.0
96.0,110000.0
72.0,40000.0
65.0,88000.0
102.0,55000.0
70.0,45000.0
38.0,22500.0
72.0,42000.0
92.0,41500.0
52.0,34900.0
100.0,70000.0
84.0,56000.0
65.0,38500.0
100.0,78000.0
55.0,26900.0
76.0,33000.0
135.0,165000.0
147.0,132000.0
70.0,43500.0
58.0,45000.0
96.0,66000.0
72.0,48000.0
107.0,98000.0
115.0,105000.0
63.0,45000.0
135.0,70500.0
72.0,60000.0
72.0,40000.0
79.0,45000.0
100.0,125000.0
115.0,75000.0
200.0,65000.0
76.87,80000.0
108.0,105000.0
90.0,90000.0
140.0,110000.0
56.0,39000.0
42.0,31500.0
57.0,46900.0
54.0,31500.0
75.0,51000.0
65.0,45000.0
98.0,92000.0
58.0,34000.0
70.0,70500.0
56.0,50000.0
100.0,142000.0
170.0,170000.0
75.0,67000.0
30.0,25000.0
62.0,57500.0
97.0,58000.0
60.0,49000.0
82.0,85000.0
47.0,26000.0
80.0,52000.0
58.0,35000.0
70.0,48000.0
62.0,60000.0
46.0,23000.0
38.0,19000.0
45.0,22500.0
69.0,34500.0
43.0,21500.0
87.0,34800.0
80.0,85000.0
45.0,39000.0
50.0,23500.0
62.0,33500.0
82.0,85000.0
92.0,63000.0
50.0,31000.0
103.0,105000.0
70.0,40000.0
70.0,46000.0
75.0,90000.0
42.0,43000.0
70.0,44000.0
60.0,52500.0
70.06,50000.0
44.0,29500.0
63.0,69000.0
72.0,53000.0
72.0,45000.0
62.0,38000.0
48.0,27000.0
42.0,31000.0
70.0,54000.0
48.0,34000.0
33.0,28000.0
50.0,30000.0
30.0,28200.0
73.0,65000.0
90.0,118000.0
131.0,150000.0
70.0,51000.0
100.0,54500.0
76.0,47500.0
45.0,30000.0
38.0,28900.0
27.0,32000.0
117.0,95000.0
78.0,65000.0
50.0,36500.0
60.0,34500.0
40.0,27500.0
54.0,32000.0
65.0,38500.0
48.0,38000.0
58.0,26000.0
75.0,51500.0
32.0,27700.0
72.0,60000.0
46.0,31000.0
78.0,58000.0
80.0,55500.0
108.0,70000.0
135.0,148000.0
98.0,58000.0
47.0,33000.0
80.0,53000.0
72.0,50000.0
52.0,27000.0
98.0,84000.0
92.0,59500.0
72.0,40000.0
80.0,47000.0
70.0,44000.0
70.0,44000.0
50.0,35000.0
52.0,38900.0
67.0,51000.0
84.0,49000.0
60.0,45000.0
33.0,24500.0
120.0,110000.0
61.0,37000.0
50.0,52500.0
70.0,47500.0
70.0,41500.0
68.0,57500.0
65.0,43000.0
42.0,41500.0
110.0,78000.0
68.0,50000.0
45.0,32000.0
68.0,55000.0
65.0,48000.0
43.0,32000.0
54.0,45500.0
52.0,56500.0
63.0,46500.0
135.0,105000.0
90.0,46000.0
90.0,58000.0
92.0,47500.0
80.0,66000.0
72.0,48000.0
71.0,67000.0
76.0,49000.0
45.0,36500.0
137.0,94000.0
100.0,68000.0
100.0,87000.0
57.0,35000.0
52.0,52500.0
58.0,41000.0
42.0,53000.0
28.0,43000.0
90.0,84000.0
64.0,46000.0
66.0,73500.0
55.0,43000.0
40.0,35000.0
47.0,32000.0
53.0,31500.0
52.0,35000.0
45.0,35000.0
50.0,37000.0
43.0,37000.0
46.0,33000.0
48.0,38000.0
50.0,40000.0
45.0,42500.0
80.0,65000.0
100.0,57000.0
80.0,51500.0
96.0,57500.0
90.0,53000.0
94.0,119000.0
80.0,45000.0
68.0,57000.0
68.0,44000.0
110.0,78500.0
65.0,53000.0
33.0,23500.0
40.0,22500.0
56.0,34000.0
42.0,31000.0
52.0,39000.0
52.0,41000.0
47.0,36000.0
40.0,35000.0
65.0,57200.0
69.0,44000.0
60.0,70000.0
65.0,49500.0
32.0,27500.0
70.0,51500.0
46.0,34500.0
67.0,44000.0
58.0,47000.0
65.0,46000.0
30.0,26500.0
45.0,31500.0
58.0,35000.0
62.0,57000.0
58.0,36000.0
74.0,53000.0
98.0,53000.0
90.0,95000.0
73.0,66200.0
206.0,190000.0
58.0,40500.0
66.0,67000.0
63.0,40300.0
65.0,41000.0
42.0,35000.0
20.0,14500.0
70.0,46500.0
70.0,40000.0
63.0,40000.0
120.0,93500.0
64.0,56500.0
43.0,39800.0
33.0,23500.0
28.0,25500.0
40.0,30000.0
85.0,68000.0
68.0,56000.0
60.0,48000.0
62.0,40000.0
69.0,59000.0
90.0,52500.0
55.0,43500.0
70.0,41000.0
38.0,31500.0
100.0,54000.0
92.0,65000.0
80.0,45000.0
121.0,116001.0
38.0,25000.0
63.0,45000.0
66.0,49000.0
56.0,40000.0
70.0,61000.0
60.0,34000.0
73.0,38200.0
65.0,44500.0
54.0,38000.0
105.0,85000.0
128.0,85000.0
102.0,78500.0
76.0,60500.0
30.0,27000.0
34.0,27000.0
42.0,34500.0
100.0,54000.0
26.0,22500.0
50.0,53000.0
80.0,45500.0
80.0,52500.0
63.0,37000.0
80.0,66500.0
96.0,67000.0
72.0,41500.0
80.0,68000.0
76.0,55500.0
70.0,39000.0
45.0,48000.0
100.0,61500.0
25.0,22000.0
60.0,59000.0
62.0,48000.0
60.0,47000.0
72.0,36000.0
80.0,51500.0
91.0,42200.0
80.0,75000.0
46.0,25000.0
56.0,48000.0
45.0,45000.0
105.0,58000.0
72.0,44000.0
90.0,51000.0
59.0,51000.0
58.0,36000.0
68.0,47000.0
82.0,35000.0
45.0,34000.0
70.0,51000.0
90.0,58400.0
101.0,119000.0
65.0,68000.0
40.0,40000.0
68.0,50000.0
42.0,37000.0
63.0,63000.0
55.0,39800.0
48.0,29500.0
107.0,68000.0
106.0,68000.0
74.0,50000.0
48.0,41500.0
140.0,81500.0
100.0,55000.0
65.0,44000.0
56.0,54000.0
53.0,36000.0
100.0,72500.0
98.0,68000.0
96.0,63000.0
93.0,63500.0
60.0,49500.0
82.0,72000.0
120.0,52000.0
80.0,59500.0
25.0,24000.0
72.0,45000.0
94.0,45000.0
65.0,47500.0
43.0,26900.0
78.0,47300.0
185.0,168000.0
85.0,52500.0
72.0,55500.0
130.0,95000.0
76.0,68000.0
80.0,54000.0
48.0,31000.0
66.0,47000.0
46.0,37000.0
42.0,26000.0
110.0,91000.0
110.0,105000.0
70.0,39500.0
68.0,53500.0
60.0,47000.0
58.0,39000.0
110.0,85000.0
90.0,72000.0
80.0,45000.0
30.0,25000.0
72.0,40000.0
71.0,41000.0
51.0,33500.0
90.0,90000.0
48.0,65000.0
63.0,43500.0
